No.,施設所在地,施設方書,施設屋号,営業者名,営業所電話番号,許可番号,業種,初回許可日,許可開始日,許可満了日
127,東京都世田谷区若林五丁目３番１２号,中川ビル２階,ユキ,株式会社ＳＰＲＹＥＴ,-,6世保生食ほ第1508号,飲食店営業,令和7年2月27日,令和7年2月27日,令和14年2月29日
128,東京都世田谷区若林五丁目４番９号,-,ラ・ファミーユ,有限会社ラ・ファミーユ,-,4世保生食ほ第12号,菓子製造業,令和4年4月8日,令和4年4月8日,令和11年4月30日
129,東京都世田谷区若林五丁目５番１号,-,まごころ弁当　世田谷狛江店,株式会社シルバーライフ,6413-8861,3世保生食ほ第633号,飲食店営業,令和3年6月16日,令和3年6月16日,令和10年6月30日
130,東京都世田谷区若林五丁目６番１１号,-,ことたりぬ,***,6879-0790,2世保生食ほ第1002号,飲食店営業,平成26年9月30日,令和2年10月1日,令和8年9月30日
131,東京都世田谷区若林五丁目７番９号,-,三日月,***,-,3世保生食ほ第89号,飲食店営業,平成27年5月20日,令和3年6月1日,令和9年5月31日
132,東京都世田谷区若林五丁目１４番６号,若林ゆうビルディング１階,ラトリエ　Ｗａｋａｂａｙａｓｈｉ,***,-,4世保生食ほ第1785号,飲食店営業,令和5年2月28日,令和5年2月28日,令和12年2月28日
133,東京都世田谷区若林五丁目１６番１３号,-,魚がし　角金,***,3422-1987,31世保生食ほ第2900号,飲食店営業,昭和56年6月20日,令和2年7月1日,令和8年6月30日
134,東京都世田谷区若林五丁目１７番１号,-,アキッチョバジコ,株式会社アキッチョ,-,3世保生食ほ第1595号,飲食店営業,令和3年12月15日,令和3年12月15日,令和9年12月31日
135,東京都世田谷区若林五丁目２５番４号,フェスタレジデンス１Ｆ,Ｇｒｅｅｎ　Ｔａｂｌｅ　Ｃｌｕｂ,株式会社イエローページセタガヤ,-,7世保生食ほ第1433号,飲食店営業,令和8年1月9日,令和8年1月9日,令和14年1月31日
136,東京都世田谷区若林五丁目２６番１２号,-,ｋｏｂａ,***,-,2世保生食ほ第1249号,菓子製造業,平成26年10月6日,令和2年11月1日,令和8年10月31日
137,東京都世田谷区若林五丁目２７番１８号,-,世田谷区立若林小学校,協立給食株式会社,03-3413-0654,3世保生食ほ第51号,飲食店営業,令和3年4月30日,令和3年4月30日,令和10年4月30日
138,東京都世田谷区若林五丁目３２番２２号,-,ロイヤルホスト若林店,ロイヤルフードサービス株式会社,03-3413-7740,6世保生食ほ第345号,飲食店営業,令和6年7月1日,令和6年7月1日,令和13年6月30日
139,東京都世田谷区若林五丁目４１番２０号,コジマ×ビックカメラ若林店,ＩＪＯＯＺ自動販売機　コジマ×ビックカメラ若林店,ＩＪＯＯＺ株式会社,-,6世保生食ほ第1381号,調理の機能を有する自動販売機により食品を調理し、調理された食品を販売する営業,令和6年12月19日,令和6年12月19日,令和11年12月31日
140,東京都世田谷区世田谷一丁目２番２号,-,トム＆スージー,***,-,6世保生食ほ第1260号,飲食店営業,令和7年1月1日,令和7年1月1日,令和12年12月31日
141,東京都世田谷区世田谷一丁目５番８号,-,セブンイレブン世田谷中央病院前店,有限会社マツモト,03-5450-2871,3世保生食ほ第536号,飲食店営業,令和3年6月18日,令和3年6月18日,令和10年6月30日
142,東京都世田谷区世田谷一丁目１０番１８号,ウィングオオバ１階,セブンイレブン世田谷一丁目店,有限会社によコーポレーション,3427-9305,3世保生食ほ第520号,飲食店営業,令和3年6月18日,令和3年6月18日,令和10年6月30日
143,東京都世田谷区世田谷一丁目１１番１４号,バロニー世田谷１階,カフェ　レミー,有限会社アイピーエス,3420-9255,2世保生食ほ第2315号,飲食店営業,平成15年3月18日,令和3年4月1日,令和9年3月31日
144,東京都世田谷区世田谷一丁目１１番１８号,-,ハート、アンド、ハート,***,03-3426-1545,3世保生食ほ第1109号,飲食店営業,令和3年9月1日,令和3年9月1日,令和9年8月31日
145,東京都世田谷区世田谷一丁目１２番１４号,原ビル１Ａ,ＦＲＩＤＧＥ,株式会社ドナ,03-5799-4786,6世保生食ほ第1572号,飲食店営業,令和7年2月18日,令和7年2月18日,令和13年2月28日
146,東京都世田谷区世田谷一丁目１５番６号,-,伊勢屋,***,3428-1530,2世保生食ほ第2590号,飲食店営業,平成21年3月2日,令和3年4月1日,令和9年3月31日
147,東京都世田谷区世田谷一丁目１５番６号,-,伊勢屋,***,3428-1530,2世保生食ほ第2591号,菓子製造業,平成21年3月2日,令和3年4月1日,令和9年3月31日
148,東京都世田谷区世田谷一丁目１５番６号,-,ｉｍｏｃｏ,***,-,5世保生食ほ第484号,飲食店営業,令和5年8月10日,令和5年8月10日,令和12年8月31日
149,東京都世田谷区世田谷一丁目１５番１２号,-,アンジェリーナ,株式会社サリュ,3439-8996,2世保生食ほ第1086号,飲食店営業,平成26年9月9日,令和2年10月1日,令和8年9月30日
150,東京都世田谷区世田谷一丁目１５番１２号,-,アンジェリーナ,株式会社サリュ,3439-8996,2世保生食ほ第1087号,菓子製造業,平成26年9月9日,令和2年10月1日,令和8年9月30日
151,東京都世田谷区世田谷一丁目１５番１２号,２階,ＨＵＴＣＨＥＲＳＯＮ,***,-,5世保生食ほ第1423号,飲食店営業,令和5年12月22日,令和5年12月22日,令和11年12月31日
152,東京都世田谷区世田谷一丁目１６番１４号,ドミール柏文１階,Ｌａ　ｐｅｓｃａ,***,3420-7688,7世保生食ほ第299号,飲食店営業,令和7年7月1日,令和7年7月1日,令和13年6月30日
153,東京都世田谷区世田谷一丁目１６番１６号,安藤ビル１Ｆ,串カツ田中　世田谷店,株式会社串カツ田中,03-3439-4447,4世保生食ほ第1679号,飲食店営業,令和5年3月1日,令和5年3月1日,令和11年2月28日
154,東京都世田谷区世田谷一丁目１６番１９号,-,やきとん　ひなた　世田谷店,ひなた株式会社,3706-8910,31世保生食ほ第1975号,飲食店営業,令和2年1月9日,令和2年1月9日,令和9年1月31日
155,東京都世田谷区世田谷一丁目１６番２４号,-,あづま,***,3426-8816,7世保生食ほ第432号,飲食店営業,令和7年8月1日,令和7年8月1日,令和14年7月31日
156,東京都世田谷区世田谷一丁目１６番２４号,-,ＰＥＧＯ＆ＣＯ,株式会社Ｇｒｅｅｎ　ｂａｇ,03-6432-6643,2世保生食ほ第742号,飲食店営業,令和2年8月6日,令和2年8月6日,令和9年8月31日
157,東京都世田谷区世田谷一丁目１６番２４号,-,ＰＥＧＯ＆ＣＯ,株式会社Ｇｒｅｅｎ　ｂａｇ,03-6432-6643,2世保生食ほ第743号,菓子製造業,令和2年8月6日,令和2年8月6日,令和9年8月31日
158,東京都世田谷区世田谷一丁目１６番２４号,-,ＰＥＧＯ＆ＣＯ,株式会社Ｇｒｅｅｎ　ｂａｇ,03-6432-6643,2世保生食ほ第744号,アイスクリーム類製造業,令和2年8月6日,令和2年8月6日,令和9年8月31日
159,東京都世田谷区世田谷一丁目１６番２４号,榎本ビル１Ｆ,ＳＥＴＡＧＡＹＡ　ＰＡＲＴ,株式会社ｍａｒｕｓｈｉ,-,5世保生食ほ第1841号,飲食店営業,令和6年4月2日,令和6年4月2日,令和12年4月30日
160,東京都世田谷区世田谷一丁目１７番２号,第一青雲荘１０１,ＤＥＬＬＳ　ＣＯＦＦＥＥ,***,-,2世保生食ほ第2267号,喫茶店営業,令和3年2月16日,令和3年2月16日,令和9年2月28日
161,東京都世田谷区世田谷一丁目１７番３号,-,世田谷１丁目ゆたか園,シダックスフードサービス株式会社,-,31世保生食ほ第2759号,飲食店営業,令和2年3月25日,令和2年3月25日,令和9年3月31日
162,東京都世田谷区世田谷一丁目１７番４号,箕輪店舗１Ｆ,豆／とう,***,-,2世保生食ほ第25号,飲食店営業,平成26年6月5日,令和2年7月1日,令和8年6月30日
163,東京都世田谷区世田谷一丁目１７番４号,-,沖縄居酒屋　ゆいゆい,***,03-6413-4880,6世保生食ほ第445号,飲食店営業,令和6年7月1日,令和6年7月1日,令和12年6月30日
164,東京都世田谷区世田谷一丁目１８番３号,-,酒樂,***,5450-5522,2世保生食ほ第2005号,そうざい製造業,令和3年1月12日,令和3年1月12日,令和9年1月31日
165,東京都世田谷区世田谷一丁目１８番３号,-,酒樂,***,5450-5522,2世保生食ほ第877号,飲食店営業,平成26年9月8日,令和2年10月1日,令和8年9月30日
166,東京都世田谷区世田谷一丁目１８番１２号,ＫＳＫビル１Ｆ,鮨　うち田,***,-,7世保生食ほ第1174号,飲食店営業,令和8年1月1日,令和8年1月1日,令和13年12月31日
167,東京都世田谷区世田谷一丁目１８番１３号,-,桃の木,***,03-6413-6496,6世保生食ほ第463号,飲食店営業,令和6年7月1日,令和6年7月1日,令和12年6月30日
168,東京都世田谷区世田谷一丁目２１番８号,-,ＣＡＩＬＯ,株式会社越川舎,-,7世保生食ほ第1553号,密封包装食品製造業,令和8年2月6日,令和8年2月6日,令和14年2月29日
169,東京都世田谷区世田谷一丁目２１番８号,-,ＣＡＩＬＯ,株式会社越川舎,-,7世保生食ほ第282号,飲食店営業,令和7年6月17日,令和7年6月17日,令和13年6月30日
170,東京都世田谷区世田谷一丁目２２番５号,山一ビル１Ｆ　１Ｂ号室,ｂｕｔｔｅｒ　ｂａｂｙ,株式会社Ｓｗｉｍ,-,7世保生食ほ第368号,飲食店営業,令和7年7月23日,令和7年7月23日,令和14年7月31日
171,東京都世田谷区世田谷一丁目２２番５号,山一ビル１Ｆ　１Ｂ号室,ｂｕｔｔｅｒ　ｂａｂｙ,株式会社Ｓｗｉｍ,-,7世保生食ほ第369号,菓子製造業,令和7年7月23日,令和7年7月23日,令和14年7月31日
172,東京都世田谷区世田谷一丁目２２番１１号,-,居酒屋　みどりん,***,-,2世保生食ほ第443号,飲食店営業,令和2年10月13日,令和2年10月13日,令和8年10月31日
173,東京都世田谷区世田谷一丁目２３番６号,エクセル世田谷１０２号,プラチノ,有限会社プラチノ,3439-2791,3世保生食ほ第1081号,菓子製造業,令和3年10月1日,令和3年10月1日,令和10年9月30日
174,東京都世田谷区世田谷一丁目２４番１号,世田谷水町ビル１Ｆ,ベストリー珈琲,***,03-5799-7196,7世保生食ほ第1826号,飲食店営業,令和8年4月1日,令和8年4月1日,令和14年3月31日
175,東京都世田谷区世田谷一丁目２４番３号,-,栄寿司,有限会社山正商事,3420-1372,2世保生食ほ第2804号,飲食店営業,平成15年4月30日,令和3年5月1日,令和9年4月30日
176,東京都世田谷区世田谷一丁目２４番１２号,-,ニコニコ家,有限会社二幸,3420-5201,6世保生食ほ第1675号,菓子製造業,令和7年4月1日,令和7年4月1日,令和13年3月31日
177,東京都世田谷区世田谷一丁目２５番１号,関山ビル１階,キッチンオリジン　上町店,オリジン東秀株式会社,03-5451-3425,6世保生食ほ第1501号,飲食店営業,令和7年3月1日,令和7年3月1日,令和14年2月29日
178,東京都世田谷区世田谷一丁目２６番１５号,-,砂場,***,5450-8853,7世保生食ほ第957号,飲食店営業,令和7年11月1日,令和7年11月1日,令和13年10月31日
179,東京都世田谷区世田谷一丁目２８番１２号,グランデュオ世田谷１４－１階,カフェ　ヤスクーカ,株式会社　ツバメクリエイト,-,2世保生食ほ第2441号,飲食店営業,令和3年3月5日,令和3年3月5日,令和10年3月31日
180,東京都世田谷区世田谷一丁目２８番１２号,グランデュオ世田谷１４－１階,カフェ　ヤスクーカ,株式会社　ツバメクリエイト,-,2世保生食ほ第2442号,菓子製造業,令和3年3月5日,令和3年3月5日,令和10年3月31日
181,東京都世田谷区世田谷一丁目２８番１６号,-,和風レストラン　やまぐち,***,03-3425-3906,2世保生食ほ第85号,飲食店営業,昭和53年6月21日,令和2年7月1日,令和8年6月30日
182,東京都世田谷区世田谷一丁目２９番１４号,-,世田谷パスタ　ｂｙ　Ｌｕｃｃａ,株式会社石はら,03-6432-6685,2世保生食ほ第614号,そうざい製造業,令和2年7月15日,令和2年7月15日,令和9年7月31日
183,東京都世田谷区世田谷一丁目２９番１４号,-,世田谷パスタ　ｂｙ　Ｌｕｃｃａ,株式会社石はら,03-6432-6685,6世保生食ほ第1285号,飲食店営業,令和6年12月1日,令和6年12月1日,令和13年11月30日
184,東京都世田谷区世田谷一丁目２９番１４号,-,世田谷パスタ　ｂｙ　Ｌｕｃｃａ,株式会社石はら,03-6432-6685,6世保生食ほ第1286号,麺類製造業,令和6年12月1日,令和6年12月1日,令和13年11月30日
185,東京都世田谷区世田谷一丁目３０番１１号,-,ローソン世田谷一丁目店,クオール株式会社,03-5799-6661,31世保生食ほ第2556号,飲食店営業,令和2年2月28日,令和2年2月28日,令和9年2月28日
186,東京都世田谷区世田谷一丁目３０番１１号,-,ローソン世田谷一丁目店,クオール株式会社,03-5799-6661,31世保生食ほ第2557号,菓子製造業,令和2年2月28日,令和2年2月28日,令和9年2月28日
187,東京都世田谷区世田谷一丁目３２番１４号,オリンピックマンション第三セタガヤ１０１,ボロ市通り　りゅうちゃん家,***,03-3429-6627,6世保生食ほ第1222号,飲食店営業,令和7年1月8日,令和7年1月8日,令和13年1月31日
188,東京都世田谷区世田谷一丁目４１番５号,-,セブンイレブン世田谷駒留通り店,合同会社ａｎｄｙｍａ,3420-0511,31世保生食ほ第1068号,飲食店営業,令和元年8月30日,令和元年8月30日,令和8年8月31日
189,東京都世田谷区世田谷一丁目４１番５号,-,セブンイレブン世田谷駒留通り店,合同会社ａｎｄｙｍａ,3420-0511,31世保生食ほ第1069号,菓子製造業,令和元年8月30日,令和元年8月30日,令和8年8月31日
190,東京都世田谷区世田谷一丁目４７番７号,サンフレンド松本１０２,スピードスターカフェ,有限会社スピードスター,03-6432-6362,31世保生食ほ第1429号,飲食店営業,令和元年12月9日,令和元年12月9日,令和8年12月31日
191,東京都世田谷区世田谷一丁目４８番１号,-,ＬＬＯＹＤ　ＣＯＦＦＥＥ　Ｓｅｔａｇａｙａ,***,03-5799-7953,4世保生食ほ第1663号,飲食店営業,令和5年2月9日,令和5年2月9日,令和11年2月28日
192,東京都世田谷区世田谷二丁目２番６号,-,スーパーオオゼキ上町店,株式会社オオゼキ,0354770600,3世保生食ほ第1314号,飲食店営業,令和3年11月1日,令和3年11月1日,令和10年10月31日
